code,name,date,type,entry_price,exit_price,pnl,pnl_pct,volume_k,baseline_volume_k,volume_ratio,volume_shares,desired_shares,realistic_shares,fill_ratio,naive_pnl_twd,realistic_pnl_twd
8383,千附,2026-04-17,locked,62.4,65.0,2.6000000000000014,0.04166666666666669,8866,1840.35,4.81756187681691,8866000,1602.5641025641025,1602.5641025641025,1.0,4166.666666666669,4166.666666666669
1441,大東,2026-04-20,locked,10.75,11.8,1.0500000000000007,0.09767441860465123,260,27.75,9.36936936936937,260000,9302.32558139535,9302.32558139535,1.0,9767.441860465124,9767.441860465124
1582,信錦,2026-04-20,not_locked,109.0,107.0,-2.0,-0.01834862385321101,16150,10682.6,1.5118042424128957,16150000,917.4311926605504,917.4311926605504,1.0,-1834.8623853211009,-1834.8623853211009
1591,駿吉-KY,2026-04-20,locked,63.4,66.0,2.6000000000000014,0.0410094637223975,1860,732.2,2.5402895383774924,1860000,1577.2870662460568,1577.2870662460568,1.0,4100.94637223975,4100.94637223975
1623,大東電,2026-04-20,locked,230.0,253.0,23.0,0.1,386,152.6,2.5294888597640894,386000,434.7826086956522,434.7826086956522,1.0,10000.0,10000.0
1711,永光,2026-04-20,locked,52.7,57.9,5.199999999999996,0.09867172675521813,9791,31323.2,0.31257981304592125,9791000,1897.5332068311195,1897.5332068311195,1.0,9867.172675521813,9867.172675521813
1721,三晃,2026-04-20,locked,22.55,24.8,2.25,0.09977827050997783,6786,2666.35,2.545052224951713,6786000,4434.589800443458,4434.589800443458,1.0,9977.827050997781,9977.827050997781
2070,精湛,2026-04-20,locked,50.2,52.5,2.299999999999997,0.04581673306772902,1131,186.2,6.0741138560687435,1131000,1992.03187250996,1992.03187250996,1.0,4581.673306772903,4581.673306772903
2233,宇隆,2026-04-20,not_locked,254.5,244.5,-10.0,-0.03929273084479371,2432,760.8,3.196635120925342,2432000,392.92730844793715,392.92730844793715,1.0,-3929.2730844793714,-3929.2730844793714
2314,台揚,2026-04-20,locked,16.95,17.6,0.6500000000000021,0.03834808259587033,719,594.65,1.2091146052299673,719000,5899.705014749263,5899.705014749263,1.0,3834.8082595870333,3834.8082595870333
2340,台亞,2026-04-20,locked,35.5,39.05,3.549999999999997,0.09999999999999992,16774,6404.4,2.619136843420149,16774000,2816.9014084507044,2816.9014084507044,1.0,9999.999999999993,9999.999999999993
2351,順德,2026-04-20,locked,141.5,143.0,1.5,0.01060070671378092,5508,7374.25,0.7469234159406041,5508000,706.7137809187279,706.7137809187279,1.0,1060.070671378092,1060.070671378092
2392,正崴,2026-04-20,locked,40.25,40.85,0.6000000000000014,0.014906832298136682,6110,1965.85,3.108070300378971,6110000,2484.472049689441,2484.472049689441,1.0,1490.6832298136683,1490.6832298136683
2401,凌陽,2026-04-20,not_locked,26.0,24.2,-1.8000000000000007,-0.06923076923076926,28468,3240.0,8.78641975308642,28468000,3846.153846153846,3846.153846153846,1.0,-6923.076923076926,-6923.076923076926
2423,固緯,2026-04-20,locked,56.5,59.7,3.200000000000003,0.05663716814159297,823,130.6,6.301684532924962,823000,1769.9115044247787,1769.9115044247787,1.0,5663.716814159297,5663.716814159297
2436,偉詮電,2026-04-20,not_locked,69.4,68.3,-1.1000000000000085,-0.015850144092219142,17510,4914.5,3.5629260352019534,17510000,1440.9221902017289,1440.9221902017289,1.0,-1585.014409221914,-1585.014409221914
2440,太空梭,2026-04-20,not_locked,16.65,16.2,-0.4499999999999993,-0.027027027027026987,1466,253.95,5.772789919275448,1466000,6006.006006006007,6006.006006006007,1.0,-2702.702702702699,-2702.702702702699
2464,盟立,2026-04-20,locked,86.9,88.0,1.0999999999999943,0.0126582278481012,19558,4056.15,4.821813788937786,19558000,1150.747986191024,1150.747986191024,1.0,1265.8227848101199,1265.8227848101199
2465,麗臺,2026-04-20,locked,66.4,73.0,6.599999999999994,0.09939759036144569,2087,1022.35,2.0413752628747495,2087000,1506.024096385542,1506.024096385542,1.0,9939.75903614457,9939.75903614457
2484,希華,2026-04-20,locked,46.6,48.85,2.25,0.048283261802575105,27553,12565.6,2.192732539632011,27553000,2145.9227467811156,2145.9227467811156,1.0,4828.32618025751,4828.32618025751
3024,憶聲,2026-04-20,locked,12.0,13.1,1.0999999999999996,0.09166666666666663,6566,1054.75,6.225171841668642,6566000,8333.333333333334,8333.333333333334,1.0,9166.666666666664,9166.666666666664
3035,智原,2026-04-20,locked,174.5,177.0,2.5,0.014326647564469915,14758,2342.95,6.298896690070211,14758000,573.0659025787966,573.0659025787966,1.0,1432.6647564469913,1432.6647564469913
3037,欣興,2026-04-20,not_locked,707.0,678.0,-29.0,-0.04101838755304102,9523,18473.5,0.515495168755244,9523000,141.44271570014143,141.44271570014143,1.0,-4101.838755304101,-4101.838755304101
3042,晶技,2026-04-20,locked,166.5,162.0,-4.5,-0.02702702702702703,7445,9480.25,0.7853168429102608,7445000,600.6006006006006,600.6006006006006,1.0,-2702.702702702703,-2702.702702702703
3051,力特,2026-04-20,locked,22.6,24.85,2.25,0.0995575221238938,2518,642.15,3.9212022113213427,2518000,4424.778761061946,4424.778761061946,1.0,9955.75221238938,9955.75221238938
3055,蔚華科,2026-04-20,locked,75.0,82.5,7.5,0.1,899,319.4,2.814652473387602,899000,1333.3333333333333,1333.3333333333333,1.0,10000.0,10000.0
3081,聯亞,2026-04-20,locked,2860.0,2910.0,50.0,0.017482517482517484,1819,2868.8,0.6340630228667038,1819000,34.96503496503497,34.96503496503497,1.0,1748.2517482517483,1748.2517482517483
3105,穩懋,2026-04-20,locked,592.0,625.0,33.0,0.05574324324324324,42870,41994.6,1.0208455372833651,42870000,168.9189189189189,168.9189189189189,1.0,5574.324324324324,5574.324324324324
3149,正達,2026-04-20,locked,46.5,47.8,1.2999999999999972,0.027956989247311766,6506,5204.15,1.2501561253999214,6506000,2150.537634408602,2150.537634408602,1.0,2795.6989247311767,2795.6989247311767
3189,景碩,2026-04-20,locked,430.5,453.0,22.5,0.05226480836236934,33909,20226.2,1.6764889104231144,33909000,232.28803716608596,232.28803716608596,1.0,5226.480836236934,5226.480836236934
3221,台嘉碩,2026-04-20,locked,48.8,51.8,3.0,0.06147540983606558,15686,13271.35,1.1819445647955935,15686000,2049.1803278688526,2049.1803278688526,1.0,6147.540983606557,6147.540983606557
3228,金麗科,2026-04-20,locked,152.0,160.0,8.0,0.05263157894736842,1199,412.35,2.907724020856069,1199000,657.8947368421053,657.8947368421053,1.0,5263.1578947368425,5263.1578947368425
3229,晟鈦,2026-04-20,locked,33.75,37.1,3.3500000000000014,0.0992592592592593,599,430.15,1.3925374869231664,599000,2962.962962962963,2962.962962962963,1.0,9925.92592592593,9925.92592592593
3272,東碩,2026-04-20,locked,19.25,21.1,1.8500000000000014,0.09610389610389618,230,80.9,2.8430160692212607,230000,5194.805194805195,5194.805194805195,1.0,9610.389610389619,9610.389610389619
3289,宜特,2026-04-20,locked,198.0,217.5,19.5,0.09848484848484848,1533,7802.0,0.19648807997949244,1533000,505.050505050505,505.050505050505,1.0,9848.484848484848,9848.484848484848
3325,旭品,2026-04-20,locked,14.65,16.0,1.3499999999999996,0.09215017064846413,717,265.45,2.701073648521379,717000,6825.938566552901,6825.938566552901,1.0,9215.017064846414,9215.017064846414
3354,律勝,2026-04-20,locked,30.95,33.3,2.349999999999998,0.07592891760904678,1869,591.85,3.1578947368421053,1869000,3231.0177705977385,3231.0177705977385,1.0,7592.891760904678,7592.891760904678
3363,上詮,2026-04-20,locked,988.0,1000.0,12.0,0.012145748987854251,6752,3953.95,1.7076594291784166,6752000,101.21457489878543,101.21457489878543,1.0,1214.5748987854251,1214.5748987854251
3374,精材,2026-04-20,locked,202.5,203.5,1.0,0.0049382716049382715,20619,4187.4,4.924057887949563,20619000,493.82716049382714,493.82716049382714,1.0,493.82716049382714,493.82716049382714
3388,崇越電,2026-04-20,locked,109.0,116.0,7.0,0.06422018348623854,5372,708.8,7.57900677200903,5372000,917.4311926605504,917.4311926605504,1.0,6422.018348623853,6422.018348623853
3406,玉晶光,2026-04-20,not_locked,553.0,544.0,-9.0,-0.0162748643761302,4133,1276.8,3.236998746867168,4133000,180.83182640144665,180.83182640144665,1.0,-1627.48643761302,-1627.48643761302
3419,譁裕,2026-04-20,locked,16.35,16.5,0.14999999999999858,0.009174311926605417,1963,413.95,4.742118613359102,1963000,6116.207951070336,6116.207951070336,1.0,917.4311926605417,917.4311926605417
3430,奇鈦科,2026-04-20,locked,94.1,98.9,4.800000000000011,0.05100956429330512,1384,914.55,1.5133125580886775,1384000,1062.6992561105208,1062.6992561105208,1.0,5100.956429330512,5100.956429330512
3437,榮創,2026-04-20,locked,29.9,31.0,1.1000000000000014,0.03678929765886293,8696,4717.15,1.8434860032010856,8696000,3344.481605351171,3344.481605351171,1.0,3678.929765886293,3678.929765886293
3443,創意,2026-04-20,locked,3580.0,3605.0,25.0,0.006983240223463687,1159,2733.55,0.42399078121856193,1159000,27.932960893854748,27.932960893854748,1.0,698.3240223463687,698.3240223463687
3444,利機,2026-04-20,locked,91.3,95.0,3.700000000000003,0.04052573932092007,776,515.25,1.5060650169820475,776000,1095.290251916758,1095.290251916758,1.0,4052.573932092008,4052.573932092008
3455,由田,2026-04-20,locked,211.5,220.0,8.5,0.04018912529550828,2133,3676.3,0.5802029214155536,2133000,472.8132387706856,472.8132387706856,1.0,4018.9125295508275,4018.9125295508275
3485,敘豐,2026-04-20,not_locked,342.0,334.5,-7.5,-0.021929824561403508,844,343.45,2.457417382442859,844000,292.39766081871346,292.39766081871346,1.0,-2192.982456140351,-2192.982456140351
3518,柏騰,2026-04-20,locked,29.75,32.65,2.8999999999999986,0.09747899159663861,1535,759.5,2.021066491112574,1535000,3361.344537815126,3361.344537815126,1.0,9747.89915966386,9747.89915966386
3548,兆利,2026-04-20,locked,115.5,117.5,2.0,0.017316017316017316,3186,777.55,4.0974856922384415,3186000,865.8008658008658,865.8008658008658,1.0,1731.6017316017317,1731.6017316017317
3556,禾瑞亞,2026-04-20,locked,52.9,54.6,1.7000000000000028,0.03213610586011348,1861,290.9,6.397387418356824,1861000,1890.359168241966,1890.359168241966,1.0,3213.6105860113476,3213.6105860113476
3581,博磊,2026-04-20,locked,130.5,143.5,13.0,0.09961685823754789,545,1979.8,0.2752803313466007,545000,766.2835249042146,766.2835249042146,1.0,9961.68582375479,9961.68582375479
3588,通嘉,2026-04-20,not_locked,60.0,59.9,-0.10000000000000142,-0.0016666666666666904,2348,303.25,7.7427864798021435,2348000,1666.6666666666667,1666.6666666666667,1.0,-166.66666666666904,-166.66666666666904
3591,艾笛森,2026-04-20,locked,27.2,29.9,2.6999999999999993,0.09926470588235292,4160,5871.1,0.7085554666076204,4160000,3676.470588235294,3676.470588235294,1.0,9926.470588235292,9926.470588235292
3594,磐儀,2026-04-20,locked,51.7,55.7,4.0,0.07736943907156672,1135,386.75,2.934712346477052,1135000,1934.2359767891683,1934.2359767891683,1.0,7736.943907156673,7736.943907156673
3631,晟楠,2026-04-20,locked,32.25,35.45,3.200000000000003,0.09922480620155047,450,140.4,3.205128205128205,450000,3100.7751937984494,3100.7751937984494,1.0,9922.480620155047,9922.480620155047
3645,達邁,2026-04-20,locked,114.5,120.0,5.5,0.048034934497816595,19720,13763.6,1.4327646836583452,19720000,873.3624454148471,873.3624454148471,1.0,4803.493449781659,4803.493449781659
3653,健策,2026-04-20,locked,5020.0,5200.0,180.0,0.035856573705179286,1237,1413.25,0.8752874579869097,1237000,19.9203187250996,19.9203187250996,1.0,3585.6573705179285,3585.6573705179285
3680,家登,2026-04-20,locked,473.0,488.0,15.0,0.03171247357293869,4354,2098.35,2.074963661924846,4354000,211.41649048625794,211.41649048625794,1.0,3171.2473572938693,3171.2473572938693
3693,營邦,2026-04-20,locked,728.0,740.0,12.0,0.016483516483516484,2794,2816.2,0.9921170371422485,2794000,137.36263736263737,137.36263736263737,1.0,1648.3516483516485,1648.3516483516485
3710,連展投控,2026-04-20,locked,7.52,8.25,0.7300000000000004,0.09707446808510645,3437,521.25,6.5937649880095925,3437000,13297.872340425532,13297.872340425532,1.0,9707.446808510644,9707.446808510644
3712,永崴投控,2026-04-20,locked,21.2,23.3,2.1000000000000014,0.09905660377358498,486,1000.0,0.486,486000,4716.981132075472,4716.981132075472,1.0,9905.660377358497,9905.660377358497
4529,淳紳,2026-04-20,locked,3.41,3.41,0.0,0.0,78,41.7,1.870503597122302,78000,29325.513196480937,3900.0,0.13299,0.0,0.0
4556,旭然,2026-04-20,not_locked,36.0,32.0,-4.0,-0.1111111111111111,1840,171.6,10.722610722610723,1840000,2777.777777777778,2777.777777777778,1.0,-11111.111111111111,-11111.111111111111
4609,唐鋒,2026-04-20,locked,4.13,4.54,0.41000000000000014,0.09927360774818406,41,22.5,1.8222222222222222,41000,24213.075060532687,2050.0,0.084665,9927.360774818406,840.5000000000003
4714,永捷,2026-04-20,locked,16.7,16.9,0.1999999999999993,0.011976047904191574,6876,1170.65,5.873659932516123,6876000,5988.023952095808,5988.023952095808,1.0,1197.6047904191573,1197.6047904191573
4720,德淵,2026-04-20,locked,24.3,25.65,1.3499999999999979,0.05555555555555547,9322,5189.75,1.7962329591984199,9322000,4115.226337448559,4115.226337448559,1.0,5555.555555555547,5555.555555555547
4722,國精化,2026-04-20,locked,198.0,202.0,4.0,0.020202020202020204,3729,1676.05,2.2248739596074105,3729000,505.050505050505,505.050505050505,1.0,2020.20202020202,2020.20202020202
4749,新應材,2026-04-20,locked,984.0,1000.0,16.0,0.016260162601626018,5733,1940.5,2.954393197629477,5733000,101.6260162601626,101.6260162601626,1.0,1626.0162601626016,1626.0162601626016
4755,三福化,2026-04-20,locked,166.5,171.0,4.5,0.02702702702702703,2061,954.45,2.159358793022159,2061000,600.6006006006006,600.6006006006006,1.0,2702.702702702703,2702.702702702703
4764,雙鍵,2026-04-20,locked,233.5,254.0,20.5,0.08779443254817987,846,3735.75,0.2264605500903433,846000,428.2655246252677,428.2655246252677,1.0,8779.443254817988,8779.443254817988
4768,晶呈科技,2026-04-20,locked,508.0,529.0,21.0,0.04133858267716536,3267,1799.7,1.8153025504250708,3267000,196.8503937007874,196.8503937007874,1.0,4133.858267716536,4133.858267716536
4903,聯光通,2026-04-20,not_locked,52.5,51.6,-0.8999999999999986,-0.017142857142857116,15054,12322.8,1.2216379394293506,15054000,1904.7619047619048,1904.7619047619048,1.0,-1714.2857142857117,-1714.2857142857117
4908,前鼎,2026-04-20,locked,187.5,206.0,18.5,0.09866666666666667,635,7852.15,0.08086957075450674,635000,533.3333333333334,533.3333333333334,1.0,9866.666666666668,9866.666666666668
4919,新唐,2026-04-20,locked,141.5,150.5,9.0,0.0636042402826855,4114,21484.2,0.19148955976950502,4114000,706.7137809187279,706.7137809187279,1.0,6360.424028268551,6360.424028268551
4939,亞電,2026-04-20,locked,45.25,45.25,0.0,0.0,29579,2891.1,10.23105392411193,29579000,2209.9447513812156,2209.9447513812156,1.0,0.0,0.0
4956,光鋐,2026-04-20,locked,54.7,60.1,5.399999999999999,0.09872029250457036,1392,15264.35,0.09119287752180735,1392000,1828.1535648994516,1828.1535648994516,1.0,9872.029250457035,9872.029250457035
4958,臻鼎-KY,2026-04-20,locked,310.0,323.5,13.5,0.043548387096774194,47012,33483.95,1.4040159539122476,47012000,322.5806451612903,322.5806451612903,1.0,4354.8387096774195,4354.8387096774195
4960,誠美材,2026-04-20,locked,37.2,40.45,3.25,0.08736559139784945,8985,19989.65,0.44948260724925143,8985000,2688.1720430107525,2688.1720430107525,1.0,8736.559139784946,8736.559139784946
4968,立積,2026-04-20,not_locked,123.0,117.0,-6.0,-0.04878048780487805,5636,1120.75,5.028775373633727,5636000,813.0081300813008,813.0081300813008,1.0,-4878.048780487805,-4878.048780487805
4971,IET-KY,2026-04-20,locked,843.0,900.0,57.0,0.06761565836298933,358,2287.25,0.15651983823368673,358000,118.62396204033215,118.62396204033215,1.0,6761.5658362989325,6761.5658362989325
4979,華星光,2026-04-20,locked,708.0,708.0,0.0,0.0,9528,11805.2,0.8071019550706467,9528000,141.24293785310735,141.24293785310735,1.0,0.0,0.0
4989,榮科,2026-04-20,not_locked,112.5,107.0,-5.5,-0.04888888888888889,6183,28754.5,0.21502721313185763,6183000,888.8888888888889,888.8888888888889,1.0,-4888.888888888889,-4888.888888888889
5244,弘凱,2026-04-20,locked,50.8,49.8,-1.0,-0.01968503937007874,7795,2187.0,3.5642432556012804,7795000,1968.5039370078741,1968.5039370078741,1.0,-1968.5039370078741,-1968.5039370078741
5272,笙科,2026-04-20,not_locked,25.75,25.6,-0.14999999999999858,-0.005825242718446547,2204,373.15,5.906471928179017,2204000,3883.4951456310678,3883.4951456310678,1.0,-582.5242718446547,-582.5242718446547
5284,jpp-KY,2026-04-20,locked,350.0,361.5,11.5,0.032857142857142856,1872,1839.05,1.0179168592479813,1872000,285.7142857142857,285.7142857142857,1.0,3285.714285714286,3285.714285714286
5288,豐祥-KY,2026-04-20,not_locked,174.5,170.0,-4.5,-0.025787965616045846,535,265.65,2.013928100884623,535000,573.0659025787966,573.0659025787966,1.0,-2578.7965616045844,-2578.7965616045844
5292,華懋,2026-04-20,locked,253.5,253.5,0.0,0.0,1203,658.95,1.8256316867744138,1203000,394.47731755424064,394.47731755424064,1.0,0.0,0.0
5347,世界,2026-04-20,not_locked,145.0,139.0,-6.0,-0.041379310344827586,69492,20960.15,3.3154342883996533,69492000,689.6551724137931,689.6551724137931,1.0,-4137.931034482759,-4137.931034482759
5439,高技,2026-04-20,locked,441.5,453.0,11.5,0.026047565118912798,6562,7783.9,0.8430221354333947,6562000,226.50056625141562,226.50056625141562,1.0,2604.75651189128,2604.75651189128
5443,均豪,2026-04-20,not_locked,125.0,119.5,-5.5,-0.044,17246,7906.05,2.181367433800697,17246000,800.0,800.0,1.0,-4400.0,-4400.0
5483,中美晶,2026-04-20,not_locked,136.5,131.5,-5.0,-0.03663003663003663,28565,9090.45,3.1423086865886725,28565000,732.6007326007326,732.6007326007326,1.0,-3663.003663003663,-3663.003663003663
5498,凱崴,2026-04-20,locked,75.6,77.6,2.0,0.026455026455026457,24926,14964.8,1.6656420399871699,24926000,1322.751322751323,1322.751322751323,1.0,2645.502645502646,2645.502645502646
6130,上亞科技,2026-04-20,locked,26.45,27.15,0.6999999999999993,0.0264650283553875,441,281.85,1.5646620542841936,441000,3780.718336483932,3780.718336483932,1.0,2646.50283553875,2646.50283553875
6141,柏承,2026-04-20,locked,34.3,36.35,2.0500000000000043,0.05976676384839663,10720,2230.25,4.806636027351193,10720000,2915.451895043732,2915.451895043732,1.0,5976.676384839663,5976.676384839663
6147,頎邦,2026-04-20,locked,126.5,133.0,6.5,0.05138339920948617,15718,41503.35,0.3787164168675541,15718000,790.5138339920949,790.5138339920949,1.0,5138.339920948617,5138.339920948617
6163,華電網,2026-04-20,locked,74.1,74.4,0.30000000000001137,0.004048582995951571,24145,11017.1,2.1915930689564402,24145000,1349.527665317139,1349.527665317139,1.0,404.85829959515706,404.85829959515706
6174,安碁,2026-04-20,not_locked,30.25,30.2,-0.05000000000000071,-0.0016528925619834947,3726,678.9,5.488289880689351,3726000,3305.785123966942,3305.785123966942,1.0,-165.28925619834945,-165.28925619834945
6182,合晶,2026-04-20,locked,39.35,40.9,1.5499999999999972,0.03939008894536206,43780,10756.6,4.07005931242214,43780000,2541.296060991105,2541.296060991105,1.0,3939.008894536206,3939.008894536206
6191,精成科,2026-04-20,locked,114.5,116.0,1.5,0.013100436681222707,32102,5793.8,5.540750457385481,32102000,873.3624454148471,873.3624454148471,1.0,1310.0436681222707,1310.0436681222707
